,id,Beds,Baths,Car,Lot,Valuation,SateType1,SaleType2,DateSold1,DateSold2,SoldPrice1,SoldPrice2,Picture,Blob
75,754099,6,2,1,576, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/RHSDsCGJUlJcCxcAf9RLJINPE4KPuFKCFWqrHgkyxeE1/24-kurrajong-crescent-blacktown-nsw-2148_img0.jpg,"24 Kurrajong Crescent, Blacktown 2148 NSW is a house with 6 bedrooms and 2 bathrooms. This is on a 576 square metre block of land. "
76,68362,2,1,1,0, , ,Private Sale            , ,May 2016            , ,"$382,000            ",https://p360images.realestateview.com.au/default/73-5-griffiths-street-blacktown-nsw-2148-xl,"73/5 Griffiths Street is a unit in Blacktown with 2 bedrooms and 1 bathroom. Its postcode is 2148. Last time it sold, it went for $405,000, which was in 2018. "
77,3977973,3,1,2,565,"$645,000",Private Sale            ,Private Sale            ,Oct 2013            ,Apr 2004            ,"$571,000            ","$363,000            ",https://p360images.realestateview.com.au/default/41-shannon-street-lalor-park-nsw-2147-xl,"41 Shannon Street is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. This is on a 565 sqm block of land. According to our data, this was last sold for $571,000 in October 2013. "
78,223967,2,2,1,0,"$633,333", , , , , , ,https://p360images.realestateview.com.au/default/710a-3-broughton-street-parramatta-nsw-2150-xl,"710A/3 Broughton Street, Parramatta 2150 NSW is a unit. This property has 2 bedrooms and 2 bathrooms. This unit last sold for $550,000 in May 2016. "
79,3770455,4,2,2,734, ,Private Sale            ,Private Sale            ,Dec 2018            ,Aug 2017            ,"$860,000            ","$995,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/h-XUED9zntSCdgzFiq1AAF1aD_asz6HZzAQsdFaOWTc1/18-whitby-road-kings-langley-nsw-2147_img0.jpg,"18 Whitby Road, Kings Langley 2147 NSW is a house. This property has 4 bedrooms and 2 bathrooms. The block size of this property is 734 square metres. The last time this property sold was in 2017 for $995,000. "
80,4157224,2,2,1,0, ,Private Sale            , ,Apr 2016            , ,"$660,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/g23coINeTp46Jl9gE7dvVHWHfRvqB3o-0WSbtNaEK3M1/93-13-15-hassall-street-parramatta-nsw-2150_img0.jpg,"93/13-15 Hassall Street, Parramatta 2150 NSW is a unit. It has 2 bedrooms and 2 bathrooms. In April 2016 this sold for $660,000. "
81,4108690,3,1,0,607, ,Auction            , ,Jan 2019            , ,"$510,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/nLqB0rROBbq9EGg2qhEzZR_LZaFmYPp6WMcuIYZd1G01/4-iona-street-blacktown-nsw-2148_img0.jpg,"4 Iona Street, Blacktown 2148 NSW is a house with 3 bedrooms and 1 bathroom. It is on a block of land that is 607 sqm. "
82,68324,3,1,2,556,"$603,333", ,Private Sale            , ,Jun 2018            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/0c8hTPFXl3UCpXJGX-BPvtS6xHPRkhcU802i0Rt3MJo1/29-highlands-crescent-blacktown-nsw-2148_img0.jpg,"29 Highlands Crescent is a house in Blacktown with 3 bedrooms and 1 bathroom. Its postcode is 2148. Its block size is 556 sqm. In June 2018 this address sold for $635,000. "
83,2088604,3,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/b9xYl8MZiU3ZkFtltGncnjRgKscIoQXFTYQ3Cyed5Ic1/36-177-reservoir-road-blacktown-nsw-2148_img0.jpg,"36/177 Reservoir Road, Blacktown 2148 NSW is a unit. This property has 3 bedrooms and 1 bathroom. The last time this property sold was in April 2015 for $470,000. "
84,124439,5,1,2,558,"$793,333",Private Sale            ,Private Sale            ,Dec 2007            ,Dec 1999            ,"$352,500            ","$200,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/rDdaA6iGf3SUuCKI0Q3bYyyqlJBSB8mEL7b9DWQ5Qu01/33-terrigal-street-marayong-nsw-2148_img0.jpg,"33 Terrigal Street, Marayong 2148 NSW is a house. It has 5 bedrooms and 1 bathroom. The size of this block is 558 sqm. Last time it sold was for $352,500, which was in 2007. "
85,4119228,3,1,1,576, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Y_Mx9XjL3eTmKKsDwVe2BWXGCVXhDUAkQjO1QIZiaPY1/10-wonga-road-lalor-park-nsw-2147_img0.jpg,10 Wonga Road is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. The land area of this property is 576 square metres. 
86,2712856,2,2,1,0, ,Private Sale            , ,Nov 2018            , ,"$570,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/EIAFDM31qpKDO1b5K_X6_lnc6Q4PyU6Q5IknqBHNJPQ1/35-109-113-george-street-parramatta-nsw-2150_img0.jpg,"35/109-113 George Street is a unit in Parramatta with 2 bedrooms and 2 bathrooms. Its postcode is 2150. In November 2018 this property sold for $570,000. "
87,68400,3,2,1,1450,"$729,333", ,Private Sale            , ,Mar 2016            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/6P9wXnGUomD0XImf8L80s3x7AXbipWj1-_k9VPr-vDY1/66-kildare-road-blacktown-nsw-2148_img0.jpg,"66 Kildare Road, Blacktown 2148 NSW is a house. This property has 3 bedrooms and 2 bathrooms. The block size is 1450 sqm. In March 2016 it sold for $3,460,000. "
88,1135691,3,3,2,556, ,Private Sale            ,Private Sale            ,Sep 2018            ,Jul 2008            ,"$872,000            ","$468,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/xZ_nVCgAiEwMrX2p4F6Fuda29yq-lyhfP337cZekb7A1/7-kansas-place-toongabbie-nsw-2146_img0.jpg,"7 Kansas Place, Toongabbie 2146 NSW is a house with 3 bedrooms and 3 bathrooms. Its land area is 556 sqm. The last sold price we have on record for this property is $468,000 which is from July 2008. "
89,1356746,4,2,3,641,"$788,333", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/xiKVLulRMFdSjqWc1r4DqXJEt4NOwZOLh9NTSeqI-Ao1/113-northcott-road-lalor-park-nsw-2147_img0.jpg,"113 Northcott Road, Lalor Park 2147 NSW is a house. This property has 4 bedrooms and 2 bathrooms. The land area of this property is 641 square metres. "
90,4160877,5,2,3,702, ,Auction            , ,Feb 2019            , ,Price, ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/2ELNlyJrZUfoGTHQHPLm6MUl5tF5UyDjjECMIs-A1xA1/64-swinson-road-blacktown-nsw-2148_img0.jpg,This is on a 702 square metre block of land. 
91,2657491,3,2,2,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/QieZVvCC4F2eZQkOrPLS8ZMLd5WLBtTsC19QDv2L11g1/20-133-north-rocks-road-north-rocks-nsw-2151_img0.jpg,"This is a unit in North Rocks, 2151 with 3 bedrooms and 2 bathrooms. It was last sold in April 2011 for $495,000. "
92,2122529,0,0,0,0,"$515,000",Private Sale            ,Private Sale            ,Dec 2009            ,Nov 2003            ,"$324,000            ","$350,000            ",https://p360images.realestateview.com.au/default/6-20-pitt-street-parramatta-nsw-2150-xl,"This unit was last sold for $324,000 in December 2009. "
93,128474,2,1,1,0, ,Private Sale            ,Private Sale            ,Aug 2018            ,Nov 2001            ,"$239,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/evrk1lEmrH4OZpwNmW6aeVpXQtlviQcfZSVTmBrP7Hg1/9-6-dallas-place-toongabbie-nsw-2146_img0.jpg,"9/6 Dallas Place, Toongabbie 2146 NSW is a unit. It has 2 bedrooms and 1 bathroom. In August 2018 this sold for $520,000. "
94,2706506,3,1,1,0,"$522,333", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/vDoUwGL23hzHszWaZk1sKmrYGQQ6utukM3XA0mSu8tg1/27-st-pauls-way-blacktown-nsw-2148_img0.jpg,"27 St Pauls Way, Blacktown 2148 NSW is a unit. This property has 3 bedrooms and 1 bathroom. "
95,2484644,4,2,2,730,"$901,667",Private Sale            , ,Feb 2006            , ,"$675,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/SVoCgMCYPgnsSmgXJp-YX9BtbeMOjiYomyrfNgQnqj41/10-grandview-avenue-seven-hills-nsw-2147_img0.jpg,"This is a house in Seven Hills, 2147 with 4 bedrooms and 2 bathrooms. The block size of this property is 730 sqm. In February 2006 this sold for $675,000. "
96,3068015,3,1,1,348, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/P5jhwUx6cSE-38y0ilJjYzcUWfRWSDpwS-s2IcpQ0G81/100-isabella-street-north-parramatta-nsw-2151_img0.jpg,"100 Isabella Street is a house in North Parramatta with 3 bedrooms and 1 bathroom. Its postcode is 2151. This property is on a 348 sqm block of land. The last sold price we have on record for this address is $360,000 which is from April 2005. "
97,4085228,2,2,1,0, ,Private Sale            , ,May 2018            , ,"$510,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/5-VakBwlOhwkVWcwmCRYFV6ZpvIHz4XVXVcjIBsCnek1/2-8-10-octavia-street-toongabbie-nsw-2146_img0.jpg,2/8-10 Octavia Street is a unit in Toongabbie with 2 bedrooms and 2 bathrooms. Its postcode is 2146. 
98,4122065,3,3,1,0, ,Private Sale            ,Private Sale            ,Jan 2019            ,Feb 2013            ,"$682,000            ","$480,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/SbnQSG_haszjJqow7Mxu_DFjYB6LnLzB7BRhU_dnKhs1/135-18-sorrell-street-parramatta-nsw-2150_img0.jpg,"135/18 Sorrell Street, Parramatta 2150 NSW is a unit with 3 bedrooms and 3 bathrooms. It last sold in 2013 for $480,000. "
99,4075572,2,2,1,0, , ,Private Sale            , ,Aug 2010            , ,"$350,000            ",https://p360images.realestateview.com.au/default/47-8-18-briens-road-northmead-nsw-2152-xl,"47/8-18 Briens Road, Northmead 2152 NSW is a unit. It has 2 bedrooms and 1 bathroom. It was last sold in August 2010 for $350,000. "
100,223880,2,2,1,0, ,Private Sale            ,Private Sale            ,Apr 2009            ,Feb 1995            ,"$375,000            ","$235,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/7XDhiflLaW9KMT_-CJIbrfAcB1LagGTgw5LOT3RlUis1/14-3-sorrell-street-parramatta-nsw-2150_img0.jpg,"14/3 Sorrell Street is a unit in Parramatta with 2 bedrooms and 2 bathrooms. Its postcode is 2150. In April 2009 this address sold for $375,000. "
101,4072498,3,1,1,570, ,Private Sale            ,Private Sale            ,Feb 2019            ,Feb 1993            ,"$637,000            ","$105,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/22nxgxLftyAazK8FU-kfg9YTIDgJIW5zlvQbDjkxgbU1/50-kastelan-street-blacktown-nsw-2148_img0.jpg,"This is a house in Blacktown with 3 bedrooms and 1 bathroom. Its postcode is 2148. It is on a block of land that is 570 sqm. In February 1993 this property sold for $105,000. "
102,4103176,4,2,2,715,"$948,333",Private Sale            ,Private Sale            ,Oct 2009            ,Jul 2007            ,"$549,950            ","$509,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/pu8G0hQMFFYinMyLBsM1pmVqSHJE4qb4LcdrldEm7ZU1/7-conway-place-kings-langley-nsw-2147_img0.jpg,"7 Conway Place, Kings Langley 2147 NSW is a house with 4 bedrooms and 2 bathrooms. This property is on a 715 square metre block of land. According to our data, this was last sold for $549,950 in October 2009. "
103,68279,6,3,4,1041, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/IDnfXO5smY1xaHfO1NEjbin3ljYrdc8OK3AgGu21U2k1/7-caldwell-place-blacktown-nsw-2148_img0.jpg,"This is a house in Blacktown, 2148 with 6 bedrooms and 3 bathrooms. The block size of this property is 1041 sqm. Last time it sold was for $595,000, which was in March 2013. "
104,4167473,0,0,0,0, ,Private Sale            , ,Dec 2009            , ,"$471,000            ", ,https://p360images.realestateview.com.au/default/162-20-victoria-road-parramatta-nsw-2150-xl,"This is a unit in Parramatta with 2 bedrooms and 2 bathrooms. Its postcode is 2150. It last sold in 2009 for $471,000. "
105,223919,0,0,0,0,"$1,328,333", , , , , , ,https://p360images.realestateview.com.au/default/908-45-macquarie-street-parramatta-nsw-2150-xl,908/45 Macquarie Street is a unit in Parramatta with 1 bedroom and 1 bathroom. Its postcode is 2150. 
106,214304,3,1,3,559, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/p7zCUMwE87zgE3tPxglZsttQNuM0hAYBigu_cRG3n5I1/14-moomin-street-lalor-park-nsw-2147_img0.jpg,"This is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. The block size is 559 sqm. When it last sold in January 1998, it went for $124,000. "
107,4075574,2,1,1,562,"$681,667",Private Sale            ,Private Sale            ,Jul 1996            ,Feb 1994            ,"$170,000            ","$80,000            ",https://p360images.realestateview.com.au/default/10-hayes-avenue-northmead-nsw-2152-xl,"This is a house in Northmead with 2 bedrooms and 1 bathroom. Its postcode is 2152. The block size is 562 sqm. It was last sold in 1996 for $170,000. "
108,37138,4,2,3,713, ,Private Sale            , ,Oct 2018            , ,"$910,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Wm_TfX8IPyH1IXigdzR0GNIQLVUtJz4MkMabbCE1QQQ1/71-whitby-road-kings-langley-nsw-2147_img0.jpg,"71 Whitby Road, Kings Langley 2147 NSW is a house. It has 4 bedrooms and 2 bathrooms. Its block size is 713 square metres. In October 2018 this address sold for $910,000. "
109,2027859,2,2,1,0, ,Private Sale            , ,Oct 2018            , ,$590 pw            , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Q7dKXfFB7ymn3TaugbEa0p_FphDIZwl8SRGr2ijk6KQ1/1602-36-46-cowper-street-parramatta-nsw-2150_img0.jpg,"1602/36-46 Cowper Street, Parramatta 2150 NSW is a unit with 2 bedrooms and 2 bathrooms. The last time this property sold was in 2018 for $650,000. "
110,3117111,5,4,2,710, ,Private Sale            ,Private Sale            ,Dec 2018            ,Feb 2009            ,"$435,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/DnagbeREYwxSXUmIsLLX5u7fCOS4Fu2wDGKVSPTaecQ1/6-duncan-place-north-rocks-nsw-2151_img0.jpg,"This is a house in North Rocks with 5 bedrooms and 4 bathrooms. Its postcode is 2151. This property is on a 710 sqm block of land. When it last sold in 2018, it went for $1,450,000. "
111,68433,2,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/bPQRosbf6X-9GHgh7In6mCWiWQsI2LgpEZRmhgSxuYA1/7-13-19-devitt-street-blacktown-nsw-2148_img0.jpg,"7/13-19 Devitt Street, Blacktown 2148 NSW is a unit. This property has 2 bedrooms and 1 bathroom. This unit was last sold for $408,000 in June 2015. "
112,3348670,2,1,1,0,"$507,333",Private Sale            , ,May 2011            , ,"$280,000            ", ,https://p360images.realestateview.com.au/default/11-35-harris-street-harris-park-nsw-2150-xl,"11/35 Harris Street, Harris Park 2150 NSW is a unit. This property has 2 bedrooms and 1 bathroom. The last time this property sold was in May 2011 for $280,000. "
113,3733865,3,1,0,566, ,Private Sale            , ,Jan 2019            , ,"$585,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/GhvGVJDjp2Ww9Y6zhHz9wk7MOJ_gk1Kw6s5z70gEQjY1/11-hayes-road-seven-hills-nsw-2147_img0.jpg,"This is a house in Seven Hills, 2147 with 3 bedrooms and 1 bathroom. Its block size is 566 square metres. "
114,4155204,4,2,1,653, ,Private Sale            ,Private Sale            ,Feb 2019            ,Sep 2014            ,"$957,500            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/TG-O4ISt0z_oBSC3V4-5_2maKQ2d3JnN4jEdy8r9DOc1/60-reading-avenue-kings-langley-nsw-2147_img0.jpg,"60 Reading Avenue, Kings Langley 2147 NSW is a house. It has 4 bedrooms and 2 bathrooms. The block size of this property is 653 sqm. It was last sold in September 2014 for $785,000. "
115,216205,3,1,4,569, ,Private Sale            ,Private Sale            ,Oct 2018            ,Feb 1995            ,"$147,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/eQ8TDwECb8ni_ME-abXXDqXg6Ab2m7g6ODhDH0cx5tM1/16-myuna-crescent-seven-hills-nsw-2147_img0.jpg,"16 Myuna Crescent is a house in Seven Hills with 3 bedrooms and 1 bathroom. Its postcode is 2147. This is on a 569 sqm block of land. This last sold for $695,000 in October 2018. "
116,390731,2,1,1,609, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/GPof58Z3CE3S4PE2usz3wULau3_YUdfy2A2ZRiiadtw1/28-derbyshire-avenue-toongabbie-nsw-2146_img0.jpg,This is a house in Toongabbie with 2 bedrooms and 1 bathroom. Its postcode is 2146. This is on a 609 square metre block of land. 
117,2016448,0,0,0,0,"$681,667", , , , , , ,https://p360images.realestateview.com.au/default/4-king-place-kings-langley-nsw-2147-xl,The block size of this property is 703 square metres. 
118,1908515,0,0,0,0, , , , , , , ,https://p360images.realestateview.com.au/default/51-130-main-street-blacktown-nsw-2148-xl,The land area is 119 square metres. 
119,4061318,3,2,2,0, , , , , , , ,https://p360images.realestateview.com.au/default/3-36-lloyd-street-blacktown-nsw-2148-xl,"3/36 Lloyd Street, Blacktown 2148 NSW is a unit. It has 3 bedrooms and 2 bathrooms. "
120,562786,4,2,1,671,"$733,267", ,Private Sale            , ,Nov 1998            , ,"$193,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/2hrUDT5Do9J42j-LtBO7Af8xp6ZMC1Yu60M_ZboIjPU1/39-orana-avenue-seven-hills-nsw-2147_img0.jpg,"39 Orana Avenue is a house in Seven Hills with 4 bedrooms and 2 bathrooms. Its postcode is 2147. The block size of this property is 671 sqm. This house previously sold for $193,000 in November 1998. "
121,2568248,4,2,2,0, ,Private Sale            ,Auction            ,Dec 2018            ,Sep 2017            ,"$1,020,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/hv9ED-J-23DgaGh2htCs0oZSYlZ386WVjE8aofBEIac1/8-hemsworth-avenue-northmead-nsw-2152_img0.jpg,"This is a house in Northmead with 3 bedrooms and 1 bathroom. Its postcode is 2152. The size of this block is 634 sqm  and the land is level. This last sold for $995,000 in December 2018. "
