,id,gnaf_address_id,street,suburb,postcode,state_code,latitude,longitude,type,land_sqm,bed,bath,car,floorplan,Unnamed: 0,Beds,Baths,Car,Lot,Valuation,SateType1,SaleType2,DateSold1,DateSold2,SoldPrice1,SoldPrice2,Picture,Blob,Street_Numb,Street_Name,Street_Suff
55,68278,543214,42 Buckley Avenue,Blacktown,2148,NSW,-33.757837,150.90094299999998,house,,1,1,1,True,55,0,0,0,0, , , , , , , ,https://p360images.realestateview.com.au/default/42-buckley-avenue-blacktown-nsw-2148-xl,This is a house in Blacktown with 2 bedrooms and 1 bathroom. Its postcode is 2148. This is on a 179 sqm block of land. ,42,Buckley,Avenue
56,2930410,562157,65/130 Reservoir Rd,Blacktown,2148,NSW,-33.78832,150.89741999999998,unit,,1,1,2,True,56,3,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/1en9sxB86qigExz9glUs1xpJihxNZcPd2ErXIvgn8hw1/65-130-reservoir-road-blacktown-nsw-2148_img0.jpg,"65/130 Reservoir Road, Blacktown 2148 NSW is a unit. It has 3 bedrooms and 1 bathroom. It was last sold in 2014 for $400,000. ",65/130,Reservoir,Road
57,4108692,562636,5 Maureen Place,Blacktown,2148,NSW,-33.776108,150.89397,house,632.0,2,2,1,True,57,4,2,1,626,"$730,600",Private Sale            , ,Sep 1991            , ,"$119,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/QVcSvRR_h_n7WUW_wvH_MbBwMEIL9ejNCVqae8fw8B81/5-maureen-place-blacktown-nsw-2148_img0.jpg,"5 Maureen Place, Blacktown 2148 NSW is a house. It has 4 bedrooms and 2 bathrooms. Its block size is 626 square metres. Last time it sold, it went for $119,000, which was in 1991. ",5,Maureen,Place
58,343206,574377,19/245-247 Targo Road,Toongabbie,2146,NSW,-33.789637,150.951212,unit,,2,2,1,True,58,2,2,1,0, ,Private Sale            ,Private Sale            ,Oct 2013            ,Dec 2010            ,"$370,000            ","$311,000            ",https://p360images.realestateview.com.au/default/19-245-247-targo-road-toongabbie-nsw-2146-xl,"This is a unit in Toongabbie with 2 bedrooms and 2 bathrooms. Its postcode is 2146. It was last sold in 2013 for $370,000. ",19/245-247,Targo,Road
59,497572,575667,18a Osborne Road,Marayong,2148,NSW,-33.754638,150.894748,house,563.0,1,1,1,False,59,3,1,1,551, ,Private Sale            , ,Jul 2018            , ,$450 pw            , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/49llDhm9931kAHLlD0i7AXBM_TaGKEbt-ZJ57TCHldg1/18a-osborne-road-marayong-nsw-2148_img0.jpg,"18A Osborne Road, Marayong 2148 NSW is a house. This property has 3 bedrooms and 1 bathroom. The land area is 551 square metres. In December 2009 this sold for $297,000. ",18a,Osborne,Road
60,68413,580178,16 Nerada Street,Blacktown,2148,NSW,-33.773244,150.897107,house,632.0,1,1,1,True,60,2,1,1,598, ,Auction            , ,Aug 2014            , ,"$460,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/w97hl45_mK-PCPep0KzLy_DnVjeyVOVTTLspTLPSk4A1/16-nerada-street-blacktown-nsw-2148_img0.jpg,"16 Nerada Street, Blacktown 2148 NSW is a house with 4 bedrooms and 1 bathroom. The land area of this property is 598 square metres. It was last sold in August 2014 for $460,000. ",16,Nerada,Street
61,3646506,587337,49/68 Macarthur Street,Parramatta,2150,NSW,-33.809676,151.015104,unit,,2,2,1,True,61,3,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/j002GOzCSJYlkyeiI5CxuqVKJSyelLXTAx-coJyKQRo1/49-68-macarthur-street-parramatta-nsw-2150_img0.jpg,"49/68 Macarthur Street, Parramatta 2150 NSW is a unit with 3 bedrooms and 2 bathrooms. ",49/68,Macarthur,Street
62,68494,599118,48/5 Griffiths Street,Blacktown,2148,NSW,-33.773684,150.916179,unit,,1,1,1,True,62,2,0,0,0, , ,Private Sale            , ,Apr 2018            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/SU97eiu2o4RtWUnO5KpEuFZbtihm8kvivKCDpKGhdKU1/48-5-griffiths-street-blacktown-nsw-2148_img0.jpg,"48/5 Griffiths Street, Blacktown 2148 NSW is a unit with 2 bedrooms and 1 bathroom. The last sold price we have on record for this address is $388,888 which is from June 2018. ",48/5,Griffiths,Street
63,3518536,605718,90 Bungaree Rd,Toongabbie,2146,NSW,-33.794064,150.95909,house,928.0,6,6,4,False,63,10,6,4,935,"$1,036,667", ,Private Sale            , ,Aug 2015            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/jv0RrgS4JGQ64tYslMeikRsKaVH4pkPvEGnBTDB1l3w1/90-bungaree-road-toongabbie-nsw-2146_img0.jpg,"This is a house in Toongabbie with 3 bedrooms and 1 bathroom. Its postcode is 2146. The block size is 935 square metres. When it last sold in 2015, it went for $956,000. ",90,Bungaree,Road
64,68332,615515,17 Savery Crescent,Blacktown,2148,NSW,-33.787098,150.89767,house,556.0,2,2,3,False,64,5,2,3,581, ,Private Sale            , ,Aug 2010            , ,"$312,500            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/JdXolJoN_qTBSERKWg5-AfnbkTIiCWi8-JBTFnUrArg1/17-savery-crescent-blacktown-nsw-2148_img0.jpg,"This is a house in Blacktown, 2148 with 5 bedrooms and 2 bathrooms. The block size is 581 square metres. In August 2010 this home sold for $312,500. ",17,Savery,Crescent
65,1970916,630769,1 Charles Street,Blacktown,2148,NSW,-33.753324,150.91751499999998,house,544.0,1,1,1,True,65,0,0,0,0,"$635,000", , , , , , ,https://p360images.realestateview.com.au/default/1-charles-street-blacktown-nsw-2148-xl,1 Charles Street is a house in Blacktown with 3 bedrooms and 1 bathroom. Its postcode is 2148. It is on a block of land that is 558 sqm. ,1,Charles,Street
66,3745545,669999,11/517-521 Wentworth Avenue,Toongabbie,2146,NSW,-33.785557,150.95288,unit,207.0,1,1,1,False,66,2,1,1,0, , ,Private Sale            , ,Feb 2009            , ,"$350,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/f7T-zUiMYTYIeoeHf7tskqFpDDiek4GojHMmec_YPqQ1/11-517-521-wentworth-avenue-toongabbie-nsw-2146_img0.jpg,"11/517-521 Wentworth Avenue, Toongabbie 2146 NSW is a unit. This property has 2 bedrooms and 1 bathroom. According to our data, this last sold for $350,000 in February 2009. ",11/517-521,Wentworth,Avenue
67,4077283,671953,33 Margaret Street,Seven Hills,2147,NSW,-33.779369,150.931658,house,582.0,1,1,2,True,67,3,1,1,589, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/6GujLg4zXFJCIrGfIrw2xnnryDFAFd-VmeAbn5-uU5o1/33-margaret-street-seven-hills-nsw-2147_img0.jpg,"33 Margaret Street is a house in Seven Hills with 3 bedrooms and 1 bathroom. Its postcode is 2147. The size of this block is 589 square metres. Our records show that this was last sold in October 2014 for $536,000. ",33,Margaret,Street
68,2636905,675031,7 Oulton Street,Prospect,2148,NSW,-33.793224,150.90953000000002,house,,3,3,3,False,68,5,3,3,595,"$1,087,650", ,Private Sale            , ,Mar 2006            , ,"$395,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/4ZvlddXuMi0kLnFfXLXq_MxCEJ4I06MXGfutJiUfV-M1/7-oulton-street-prospect-nsw-2148_img0.jpg,"This is a house in Prospect, 2148 with 5 bedrooms and 3 bathrooms. The block size is 596 sqm. Our records show that this was last sold in 2006 for $395,000. ",7,Oulton,Street
69,974829,688967,7/505-507 WENTWORTH AVENUE,Toongabbie,2146,NSW,-33.786224,150.952103,unit,,1,1,1,True,69,2,1,1,0, ,Private Sale            , ,May 2015            , ,"$497,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/RQYF-dJq6YoXBqp_iplX0WviLRd65d5MF-3gyRJJbOY1/7-505-507-wentworth-avenue-toongabbie-nsw-2146_img0.jpg,"7/505-507 Wentworth Avenue is a unit in Toongabbie with 2 bedrooms and 1 bathroom. Its postcode is 2146. It was last sold in 2015 for $497,000. ",7/505-507,WENTWORTH,Avenue
70,2810934,707562,20 Sylvia Street,Blacktown,2148,NSW,-33.773796000000004,150.88533,house,,1,1,2,True,70,3,1,2,563, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/idhdZRaHPeP_Gj3T5YDd6n1kB485p3K8ZaVSrh2C5Fg1/20-sylvia-street-blacktown-nsw-2148_img0.jpg,"20 Sylvia Street, Blacktown 2148 NSW is a house. This property has 3 bedrooms and 1 bathroom. The size of this block is 563 sqm. The last time this property sold was in 1999 for $140,000. ",20,Sylvia,Street
71,3269335,731162,17 Shephard Street,Marayong,2148,NSW,-33.749328000000006,150.89948700000002,house,619.0,1,1,2,False,71,3,1,2,619, ,Private Sale            , ,Nov 2018            , ,"$505,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/ctcixF1S7qsug_PkSSmUWGOGmc1BvAgndgdBPXUIaCs1/17-shephard-street-marayong-nsw-2148_img0.jpg,"17 Shephard Street, Marayong 2148 NSW is a house. This property has 3 bedrooms and 1 bathroom. Its block size is 619 sqm. ",17,Shephard,Street
72,2564447,749122,40 Lowry Road,Lalor Park,2147,NSW,-33.760301,150.94131299999998,house,575.0,1,1,2,True,72,3,1,2,583, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/EMV_63K9ys9Bo_cejUgX9oLP7jPlyD6yyxoyPjUA-wM1/40-lowry-road-lalor-park-nsw-2147_img0.jpg,"This is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. The block size of this property is 583 square metres. Our records show that this was last sold in February 2015 for $130,000. ",40,Lowry,Road
73,223769,773151,7/32 Hassall Street,Parramatta,2150,NSW,-33.81749,151.01035,unit,,2,2,1,True,73,2,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/rO9IymLWjeRgQL26PtxU5CQj3kyvgUeHVJWBmmKSInI1/7-32-hassall-street-parramatta-nsw-2150_img0.jpg,"This is a unit in Parramatta, 2150 with 2 bedrooms and 2 bathrooms. When it last sold in December 2008, it went for $319,000. ",7/32,Hassall,Street
74,570936,797572,25-27 Fourth Ave,Blacktown,2148,NSW,-33.76385,150.91026000000002,unit,,1,1,1,False,74,0,0,0,0, , , , , , , ,https://p360images.realestateview.com.au/default/25-27-fourth-avenue-blacktown-nsw-2148-xl,It is on a block of land that is 1996 sqm. ,25-27,Fourth,Avenue
75,754099,805520,24 Kurrajong Crescent,Blacktown,2148,NSW,-33.789187,150.901103,house,556.0,2,2,1,True,75,6,2,1,576, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/RHSDsCGJUlJcCxcAf9RLJINPE4KPuFKCFWqrHgkyxeE1/24-kurrajong-crescent-blacktown-nsw-2148_img0.jpg,"24 Kurrajong Crescent, Blacktown 2148 NSW is a house with 6 bedrooms and 2 bathrooms. This is on a 576 square metre block of land. ",24,Kurrajong,Crescent
76,68362,827717,73/5 Griffiths Street,Blacktown,2148,NSW,-33.773684,150.916179,unit,,1,1,1,True,76,2,1,1,0, , ,Private Sale            , ,May 2016            , ,"$382,000            ",https://p360images.realestateview.com.au/default/73-5-griffiths-street-blacktown-nsw-2148-xl,"73/5 Griffiths Street is a unit in Blacktown with 2 bedrooms and 1 bathroom. Its postcode is 2148. Last time it sold, it went for $405,000, which was in 2018. ",73/5,Griffiths,Street
77,3977973,827800,41 Shannon Street,Lalor Park,2147,NSW,-33.756065,150.93623,house,556.0,1,1,2,True,77,3,1,2,565,"$645,000",Private Sale            ,Private Sale            ,Oct 2013            ,Apr 2004            ,"$571,000            ","$363,000            ",https://p360images.realestateview.com.au/default/41-shannon-street-lalor-park-nsw-2147-xl,"41 Shannon Street is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. This is on a 565 sqm block of land. According to our data, this was last sold for $571,000 in October 2013. ",41,Shannon,Street
78,223967,836090,710A/3 Broughton St,Parramatta,2150,NSW,-33.814335,151.0187,unit,,2,2,1,True,78,2,2,1,0,"$633,333", , , , , , ,https://p360images.realestateview.com.au/default/710a-3-broughton-street-parramatta-nsw-2150-xl,"710A/3 Broughton Street, Parramatta 2150 NSW is a unit. This property has 2 bedrooms and 2 bathrooms. This unit last sold for $550,000 in May 2016. ",710A/3,Broughton,Street
79,3770455,849091,18 Whitby Road,Kings Langley,2147,NSW,-33.751453000000005,150.944798,house,753.0,2,2,2,True,79,4,2,2,734, ,Private Sale            ,Private Sale            ,Dec 2018            ,Aug 2017            ,"$860,000            ","$995,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/h-XUED9zntSCdgzFiq1AAF1aD_asz6HZzAQsdFaOWTc1/18-whitby-road-kings-langley-nsw-2147_img0.jpg,"18 Whitby Road, Kings Langley 2147 NSW is a house. This property has 4 bedrooms and 2 bathrooms. The block size of this property is 734 square metres. The last time this property sold was in 2017 for $995,000. ",18,Whitby,Road
80,4157224,851149,93/13-15 Hassall Street,Parramatta,2150,NSW,-33.818413,151.00863999999999,unit,,2,2,1,True,80,2,2,1,0, ,Private Sale            , ,Apr 2016            , ,"$660,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/g23coINeTp46Jl9gE7dvVHWHfRvqB3o-0WSbtNaEK3M1/93-13-15-hassall-street-parramatta-nsw-2150_img0.jpg,"93/13-15 Hassall Street, Parramatta 2150 NSW is a unit. It has 2 bedrooms and 2 bathrooms. In April 2016 this sold for $660,000. ",93/13-15,Hassall,Street
81,4108690,855367,4 Iona Street,Blacktown,2148,NSW,-33.773229,150.890288,house,607.0,1,1,0,True,81,3,1,0,607, ,Auction            , ,Jan 2019            , ,"$510,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/nLqB0rROBbq9EGg2qhEzZR_LZaFmYPp6WMcuIYZd1G01/4-iona-street-blacktown-nsw-2148_img0.jpg,"4 Iona Street, Blacktown 2148 NSW is a house with 3 bedrooms and 1 bathroom. It is on a block of land that is 607 sqm. ",4,Iona,Street
82,68324,885813,29 Highlands Crescent,Blacktown,2148,NSW,-33.774377,150.892885,house,556.0,1,1,2,True,82,3,1,2,556,"$603,333", ,Private Sale            , ,Jun 2018            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/0c8hTPFXl3UCpXJGX-BPvtS6xHPRkhcU802i0Rt3MJo1/29-highlands-crescent-blacktown-nsw-2148_img0.jpg,"29 Highlands Crescent is a house in Blacktown with 3 bedrooms and 1 bathroom. Its postcode is 2148. Its block size is 556 sqm. In June 2018 this address sold for $635,000. ",29,Highlands,Crescent
83,2088604,898285,36/177 Reservoir Road,Blacktown,2148,NSW,-33.7969,150.89858,unit,,1,1,1,False,83,3,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/b9xYl8MZiU3ZkFtltGncnjRgKscIoQXFTYQ3Cyed5Ic1/36-177-reservoir-road-blacktown-nsw-2148_img0.jpg,"36/177 Reservoir Road, Blacktown 2148 NSW is a unit. This property has 3 bedrooms and 1 bathroom. The last time this property sold was in April 2015 for $470,000. ",36/177,Reservoir,Road
84,124439,921855,33 Terrigal Street,Marayong,2148,NSW,-33.748276000000004,150.886273,house,558.0,1,1,2,True,84,5,1,2,558,"$793,333",Private Sale            ,Private Sale            ,Dec 2007            ,Dec 1999            ,"$352,500            ","$200,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/rDdaA6iGf3SUuCKI0Q3bYyyqlJBSB8mEL7b9DWQ5Qu01/33-terrigal-street-marayong-nsw-2148_img0.jpg,"33 Terrigal Street, Marayong 2148 NSW is a house. It has 5 bedrooms and 1 bathroom. The size of this block is 558 sqm. Last time it sold was for $352,500, which was in 2007. ",33,Terrigal,Street
85,4119228,930978,10 Wonga Road,Lalor Park,2147,NSW,-33.761215,150.94122,house,562.0,1,1,1,True,85,3,1,1,576, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Y_Mx9XjL3eTmKKsDwVe2BWXGCVXhDUAkQjO1QIZiaPY1/10-wonga-road-lalor-park-nsw-2147_img0.jpg,10 Wonga Road is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. The land area of this property is 576 square metres. ,10,Wonga,Road
86,2712856,950919,35/109-113 George Street,Parramatta,2150,NSW,-33.815630999999996,151.010213,unit,,2,2,1,True,86,2,2,1,0, ,Private Sale            , ,Nov 2018            , ,"$570,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/EIAFDM31qpKDO1b5K_X6_lnc6Q4PyU6Q5IknqBHNJPQ1/35-109-113-george-street-parramatta-nsw-2150_img0.jpg,"35/109-113 George Street is a unit in Parramatta with 2 bedrooms and 2 bathrooms. Its postcode is 2150. In November 2018 this property sold for $570,000. ",35/109-113,George,Street
87,68400,955444,66 Kildare Road,Blacktown,2148,NSW,-33.769135,150.90114,house,1442.0,2,2,1,False,87,3,2,1,1450,"$729,333", ,Private Sale            , ,Mar 2016            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/6P9wXnGUomD0XImf8L80s3x7AXbipWj1-_k9VPr-vDY1/66-kildare-road-blacktown-nsw-2148_img0.jpg,"66 Kildare Road, Blacktown 2148 NSW is a house. This property has 3 bedrooms and 2 bathrooms. The block size is 1450 sqm. In March 2016 it sold for $3,460,000. ",66,Kildare,Road
88,1135691,956408,7 Kansas Place,Toongabbie,2146,NSW,-33.797986,150.93651,house,556.0,3,3,2,True,88,3,3,2,556, ,Private Sale            ,Private Sale            ,Sep 2018            ,Jul 2008            ,"$872,000            ","$468,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/xZ_nVCgAiEwMrX2p4F6Fuda29yq-lyhfP337cZekb7A1/7-kansas-place-toongabbie-nsw-2146_img0.jpg,"7 Kansas Place, Toongabbie 2146 NSW is a house with 3 bedrooms and 3 bathrooms. Its land area is 556 sqm. The last sold price we have on record for this property is $468,000 which is from July 2008. ",7,Kansas,Place
89,1356746,974341,113 Northcott Road,Lalor Park,2147,NSW,-33.759141,150.926082,house,632.0,2,2,3,True,89,4,2,3,641,"$788,333", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/xiKVLulRMFdSjqWc1r4DqXJEt4NOwZOLh9NTSeqI-Ao1/113-northcott-road-lalor-park-nsw-2147_img0.jpg,"113 Northcott Road, Lalor Park 2147 NSW is a house. This property has 4 bedrooms and 2 bathrooms. The land area of this property is 641 square metres. ",113,Northcott,Road
90,4160877,990070,64 Swinson Road,Blacktown,2148,NSW,-33.779293,150.9064,house,708.0,2,2,3,True,90,5,2,3,702, ,Auction            , ,Feb 2019            , ,Price, ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/2ELNlyJrZUfoGTHQHPLm6MUl5tF5UyDjjECMIs-A1xA1/64-swinson-road-blacktown-nsw-2148_img0.jpg,This is on a 702 square metre block of land. ,64,Swinson,Road
91,2657491,990417,20/133 North Rocks Road,North Rocks,2151,NSW,-33.78555,151.00746,unit,,2,2,2,True,91,3,2,2,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/QieZVvCC4F2eZQkOrPLS8ZMLd5WLBtTsC19QDv2L11g1/20-133-north-rocks-road-north-rocks-nsw-2151_img0.jpg,"This is a unit in North Rocks, 2151 with 3 bedrooms and 2 bathrooms. It was last sold in April 2011 for $495,000. ",20/133,North Rocks,Road
92,2122529,994431,6/20 Pitt Street,Parramatta,2150,NSW,-33.816635,150.99745,unit,,2,2,1,True,92,0,0,0,0,"$515,000",Private Sale            ,Private Sale            ,Dec 2009            ,Nov 2003            ,"$324,000            ","$350,000            ",https://p360images.realestateview.com.au/default/6-20-pitt-street-parramatta-nsw-2150-xl,"This unit was last sold for $324,000 in December 2009. ",6/20,Pitt,Street
93,128474,1009523,9/6 Dallas Place,Toongabbie,2146,NSW,-33.796215999999994,150.937904,unit,149.0,1,1,1,True,93,2,1,1,0, ,Private Sale            ,Private Sale            ,Aug 2018            ,Nov 2001            ,"$239,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/evrk1lEmrH4OZpwNmW6aeVpXQtlviQcfZSVTmBrP7Hg1/9-6-dallas-place-toongabbie-nsw-2146_img0.jpg,"9/6 Dallas Place, Toongabbie 2146 NSW is a unit. It has 2 bedrooms and 1 bathroom. In August 2018 this sold for $520,000. ",9/6,Dallas,Place
